home_team,away_team,possession,field_position,down,distance,quarter,minutes,seconds,home_score,away_score,play_type,yards_gained,points_scored,score_type,penalty_type,penalty_yards,penalized_team,td_attempt_type,td_attempt_result,outcome
DAL,KC,KC,20,1,10,4,03,46,31,21,pass,0,0,,,0,,,,
DAL,KC,KC,20,2,10,4,03,43,31,21,run,10,0,,,0,,,,1st_down
DAL,KC,KC,10,1,10,4,03,34,31,21,pass,0,0,,,0,,,,
DAL,KC,KC,10,2,10,4,03,30,31,27,pass,10,7,td_xp_good,,0,,xp,good,td
DAL,KC,DAL,68,1,10,4,03,21,31,28,run,2,0,,,0,,,,
DAL,KC,DAL,66,2,8,4,03,17,31,28,no_play,0,0,,Defensive Pass Interference,4,away,,,1st_down
DAL,KC,DAL,62,1,10,4,03,14,31,28,run,1,0,,,0,,,,
DAL,KC,DAL,61,2,9,4,03,10,31,28,no_play,0,0,,Defensive Pass Interference,13,away,,,1st_down
DAL,KC,DAL,48,1,10,4,03,04,31,28,run,7,0,,,0,,,,
DAL,KC,DAL,41,2,3,4,02,57,31,28,run,1,0,,,0,,,,
DAL,KC,DAL,40,3,2,4,02,13,31,28,pass,13,0,,,0,,,,1st_down
DAL,KC,DAL,27,1,10,4,02,00,31,28,qb_kneel,-1,0,,,0,,,,
DAL,KC,DAL,28,2,11,4,01,19,31,28,qb_kneel,0,0,,,0,,,,
DAL,KC,DAL,28,3,11,4,00,38,31,28,qb_kneel,-1,0,,,0,,,,
CAR,LA,LA,35,1,10,1,14,54,0,0,pass,0,0,,,0,,,,
CAR,LA,LA,35,2,10,1,14,49,0,0,pass,10,0,,,0,,,,1st_down
CAR,LA,LA,25,1,10,1,14,13,0,0,run,4,0,,,0,,,,
CAR,LA,LA,21,2,6,1,13,37,0,0,pass,10,0,,,0,,,,1st_down
CAR,LA,LA,11,1,10,1,12,55,0,0,pass,7,0,,,0,,,,
CAR,LA,LA,4,2,3,1,12,13,0,6,pass,4,7,td_xp_good,,0,,xp,good,td
CAR,LA,CAR,69,1,10,1,12,04,0,7,run,-1,0,,,0,,,,
CAR,LA,CAR,70,2,11,1,11,30,0,7,run,4,0,,,0,,,,
CAR,LA,CAR,66,3,7,1,10,54,0,7,pass,15,0,,,0,,,,1st_down
CAR,LA,CAR,51,1,10,1,10,27,0,7,run,6,0,,,0,,,,
CAR,LA,CAR,45,2,4,1,09,46,0,7,run,1,0,,,0,,,,
CAR,LA,CAR,44,3,3,1,09,07,0,7,run,7,0,,,0,,,,1st_down
CAR,LA,CAR,37,1,10,1,08,28,0,7,run,2,0,,,0,,,,
CAR,LA,CAR,35,2,8,1,07,49,0,7,pass,0,0,,,0,,,,
CAR,LA,CAR,35,3,8,1,07,46,6,7,pass,35,7,td_xp_good,,0,,xp,good,td
CAR,LA,LA,68,1,10,1,07,31,7,7,run,13,0,,,0,,,,1st_down
CAR,LA,LA,55,1,10,1,06,54,7,7,pass,32,0,,,0,,,,1st_down
CAR,LA,LA,23,1,10,1,06,12,7,7,pass,5,0,,,0,,,,
CAR,LA,LA,18,2,5,1,05,33,7,7,run,6,0,,,0,,,,1st_down
CAR,LA,LA,12,1,10,1,04,55,7,7,pass,4,0,,,0,,,,
CAR,LA,LA,8,2,6,1,04,13,7,7,pass,0,0,,,0,,,,
CAR,LA,LA,8,3,6,1,04,07,7,7,pass,0,0,,,0,,,,turnover_interception
CAR,LA,CAR,80,1,10,1,04,02,7,7,pass,7,0,,,0,,,,
CAR,LA,CAR,73,2,3,1,03,28,7,7,run,0,0,,,0,,,,
CAR,LA,CAR,73,3,3,1,02,48,7,7,pass,0,0,,,0,,,,
CAR,LA,CAR,73,4,3,1,02,44,7,7,punt,0,0,,,0,,,,punt
CAR,LA,LA,72,1,10,1,02,37,7,7,run,7,0,,,0,,,,
CAR,LA,LA,65,2,3,1,02,04,7,7,run,6,0,,,0,,,,1st_down
CAR,LA,LA,59,1,10,1,01,27,7,7,pass,0,0,,,0,,,,
CAR,LA,LA,59,2,10,1,01,20,13,7,pass,0,7,td_xp_good,,0,,xp,good,td
CAR,LA,LA,64,1,10,1,01,06,14,7,pass,27,0,,,0,,,,1st_down
CAR,LA,LA,37,1,10,1,00,18,14,7,run,14,0,,,0,,,,1st_down
CAR,LA,LA,23,1,10,2,15,00,14,7,run,6,0,,,0,,,,
CAR,LA,LA,17,2,4,2,14,18,14,7,pass,6,0,,,0,,,,1st_down
CAR,LA,LA,11,1,10,2,13,39,14,7,pass,0,0,,,0,,,,
CAR,LA,LA,11,2,10,2,13,34,14,7,pass,4,0,,,0,,,,
CAR,LA,LA,7,3,6,2,12,54,14,13,pass,7,7,td_xp_good,,0,,xp,good,td
CAR,LA,CAR,74,1,10,2,12,41,14,14,run,3,0,,,0,,,,
CAR,LA,CAR,71,2,7,2,12,07,14,14,run,8,0,,,0,,,,1st_down
CAR,LA,CAR,63,1,10,2,11,33,14,14,run,6,0,,,0,,,,
CAR,LA,CAR,57,2,4,2,10,59,14,14,run,24,0,,,0,,,,1st_down
CAR,LA,CAR,33,1,10,2,10,17,14,14,pass,0,0,,,0,,,,
CAR,LA,CAR,33,2,10,2,10,11,14,14,pass,7,0,,,0,,,,
CAR,LA,CAR,26,3,3,2,09,25,14,14,pass,2,0,,,0,,,,
CAR,LA,CAR,24,4,1,2,08,50,14,14,run,6,0,,,0,,,,1st_down
CAR,LA,CAR,18,1,10,2,08,07,14,14,no_play,0,0,,Offensive Holding,10,home,,,penalty
CAR,LA,CAR,28,1,20,2,07,40,14,14,run,5,0,,,0,,,,
CAR,LA,CAR,23,2,15,2,07,03,14,14,pass,6,0,,,0,,,,
CAR,LA,CAR,17,3,9,2,06,18,14,14,run,3,0,,,0,,,,
CAR,LA,CAR,14,4,6,2,05,38,17,14,field_goal,0,3,fg,,0,,,,fg_made
CAR,LA,LA,80,1,10,2,05,32,17,14,run,6,0,,,0,,,,
CAR,LA,LA,74,2,4,2,05,02,17,14,no_play,0,0,,Defensive Offside,5,home,,,1st_down
CAR,LA,LA,69,1,10,2,04,39,17,14,pass,0,0,,,0,,,,
CAR,LA,LA,69,2,10,2,04,32,17,14,pass,51,0,,,0,,,,1st_down
CAR,LA,LA,18,1,10,2,03,50,17,14,run,4,0,,,0,,,,
CAR,LA,LA,14,2,6,2,03,12,17,14,run,7,0,,,0,,,,1st_down
CAR,LA,LA,7,1,7,2,02,34,17,14,run,5,0,,,0,,,,
CAR,LA,LA,2,2,2,2,02,00,17,20,run,2,7,td_xp_good,,0,,xp,good,td
CAR,LA,CAR,66,1,10,2,01,49,17,21,run,1,0,,,0,,,,
CAR,LA,CAR,65,2,9,2,01,10,17,21,run,17,0,,,0,,,,1st_down
CAR,LA,CAR,48,1,10,2,00,44,17,21,pass,0,0,,,0,,,,
CAR,LA,CAR,48,2,10,2,00,36,17,21,pass,-8,0,,,0,,,,
CAR,LA,CAR,56,3,18,2,00,29,17,21,pass,8,0,,,0,,,,
CAR,LA,CAR,48,4,10,2,00,21,17,21,punt,0,0,,,0,,,,punt
CAR,LA,LA,91,1,10,2,00,14,17,21,qb_kneel,-1,0,,,0,,,,
CAR,LA,CAR,71,1,10,3,14,55,17,21,run,3,0,,,0,,,,
CAR,LA,CAR,68,2,7,3,14,20,17,21,run,4,0,,,0,,,,
CAR,LA,CAR,64,3,3,3,13,39,17,21,run,3,0,,,0,,,,1st_down
CAR,LA,CAR,61,1,10,3,12,57,17,21,run,2,0,,,0,,,,
CAR,LA,CAR,59,2,8,3,12,15,17,21,run,3,0,,,0,,,,
CAR,LA,CAR,56,3,5,3,11,33,17,21,pass,16,0,,,0,,,,1st_down
CAR,LA,CAR,40,1,10,3,10,57,17,21,run,6,0,,,0,,,,
CAR,LA,CAR,34,2,4,3,10,17,17,21,run,0,0,,,0,,,,
CAR,LA,CAR,34,3,4,3,09,37,17,21,run,1,0,,,0,,,,
CAR,LA,CAR,33,4,3,3,08,54,23,21,pass,33,7,td_xp_good,,0,,xp,good,td
CAR,LA,LA,72,1,10,3,08,42,24,21,run,5,0,,,0,,,,
CAR,LA,LA,67,2,5,3,08,01,24,21,pass,-8,0,,,0,,,,
CAR,LA,LA,75,3,13,3,07,17,24,21,pass,0,0,,,0,,,,
CAR,LA,LA,75,4,13,3,07,12,24,21,punt,0,0,,Offensive Holding,10,home,,,punt
CAR,LA,CAR,76,1,10,3,06,58,24,21,run,5,0,,,0,,,,
CAR,LA,CAR,71,2,5,3,06,18,24,21,run,2,0,,,0,,,,
CAR,LA,CAR,69,3,3,3,05,37,24,21,run,6,0,,,0,,,,1st_down
CAR,LA,CAR,63,1,10,3,04,56,24,21,run,6,0,,,0,,,,
CAR,LA,CAR,57,2,4,3,04,19,24,21,pass,6,0,,,0,,,,1st_down
CAR,LA,CAR,51,1,10,3,03,40,24,21,pass,1,0,,,0,,,,
CAR,LA,CAR,50,2,9,3,02,57,24,21,run,10,0,,,0,,,,1st_down
CAR,LA,CAR,40,1,10,3,02,08,24,21,run,9,0,,,0,,,,
CAR,LA,CAR,31,2,1,3,01,23,24,21,run,2,0,,,0,,,,1st_down
CAR,LA,CAR,29,1,10,3,00,37,24,21,run,4,0,,,0,,,,
CAR,LA,CAR,25,2,6,4,15,00,24,21,no_play,0,0,,Offensive Holding,10,home,,,penalty
CAR,LA,CAR,35,2,16,4,14,32,24,21,pass,-4,0,,,0,,,,
CAR,LA,CAR,39,3,20,4,13,50,24,21,pass,0,0,,,0,,,,
CAR,LA,CAR,39,4,20,4,13,41,24,21,punt,0,0,,,0,,,,punt
CAR,LA,LA,89,1,10,4,13,34,24,21,run,34,0,,,0,,,,1st_down
CAR,LA,LA,55,1,10,4,12,53,24,21,run,6,0,,,0,,,,
CAR,LA,LA,49,2,4,4,12,18,24,21,run,12,0,,,0,,,,1st_down
CAR,LA,LA,37,1,10,4,11,35,24,21,pass,-1,0,,,0,,,,
CAR,LA,LA,38,2,11,4,10,52,24,21,pass,31,0,,,0,,,,1st_down
CAR,LA,LA,7,1,7,4,10,03,24,27,run,7,7,td_xp_good,,0,,xp,good,td
CAR,LA,CAR,65,1,10,4,09,58,24,28,run,1,0,,,0,,,,
CAR,LA,CAR,64,2,9,4,09,20,24,28,pass,13,0,,,0,,,,1st_down
CAR,LA,CAR,51,1,10,4,08,36,24,28,run,2,0,,,0,,,,
CAR,LA,CAR,49,2,8,4,07,57,24,28,pass,4,0,,,0,,,,
CAR,LA,CAR,45,3,4,4,07,19,24,28,run,2,0,,,0,,,,
CAR,LA,CAR,43,4,2,4,06,43,30,28,pass,43,7,td_xp_good,,0,,xp,good,td
CAR,LA,LA,72,1,10,4,06,29,31,28,pass,6,0,,,0,,,,
CAR,LA,LA,66,2,4,4,05,47,31,28,pass,12,0,,,0,,,,1st_down
CAR,LA,LA,54,1,10,4,05,06,31,28,pass,0,0,,,0,,,,
CAR,LA,LA,54,2,10,4,05,02,31,28,pass,15,0,,,0,,,,1st_down
CAR,LA,LA,39,1,10,4,04,56,31,28,pass,0,0,,,0,,,,
CAR,LA,LA,39,2,10,4,04,51,31,28,run,4,0,,,0,,,,
CAR,LA,LA,35,3,6,4,04,09,31,28,pass,13,0,,,0,,,,1st_down
CAR,LA,LA,22,1,10,4,04,02,31,28,run,4,0,,,0,,,,
CAR,LA,LA,18,2,6,4,03,20,31,28,run,1,0,,,0,,,,
CAR,LA,LA,17,3,5,4,02,34,31,28,no_play,0,0,,Delay of Game,5,away,,,penalty
CAR,LA,LA,22,3,10,4,02,34,31,28,pass,-8,0,,Unsportsmanlike Conduct,15,home,,,turnover_fumble
CAR,LA,CAR,66,1,10,4,02,25,31,28,run,4,0,,,0,,,,
CAR,LA,CAR,62,2,6,4,02,21,31,28,run,1,0,,,0,,,,
CAR,LA,CAR,61,3,5,4,02,17,31,28,pass,10,0,,,0,,,,1st_down
CAR,LA,CAR,51,1,10,4,02,00,31,28,qb_kneel,-1,0,,,0,,,,
CAR,LA,CAR,52,2,11,4,01,20,31,28,qb_kneel,-1,0,,,0,,,,
CAR,LA,CAR,53,3,12,4,00,38,31,28,qb_kneel,-2,0,,,0,,,,
LAC,LV,LV,63,1,10,1,14,54,0,0,run,5,0,,,0,,,,
LAC,LV,LV,58,2,5,1,14,19,0,0,pass,0,0,,,0,,,,
LAC,LV,LV,58,3,5,1,14,14,0,0,pass,-8,0,,,0,,,,
LAC,LV,LV,66,4,13,1,13,23,0,0,punt,0,0,,,0,,,,punt
LAC,LV,LAC,74,1,10,1,13,11,0,0,run,4,0,,,0,,,,
LAC,LV,LAC,70,2,6,1,12,34,0,0,run,3,0,,,0,,,,
LAC,LV,LAC,67,3,3,1,11,54,0,0,pass,10,0,,,0,,,,1st_down
LAC,LV,LAC,57,1,10,1,11,40,0,0,run,3,0,,,0,,,,
LAC,LV,LAC,54,2,7,1,10,54,0,0,no_play,0,0,,Neutral Zone Infraction,5,away,,,penalty
LAC,LV,LAC,49,2,2,1,10,34,0,0,run,5,0,,,0,,,,1st_down
LAC,LV,LAC,44,1,10,1,09,55,0,0,run,6,0,,,0,,,,
LAC,LV,LAC,38,2,4,1,09,19,0,0,run,3,0,,,0,,,,
LAC,LV,LAC,35,3,1,1,08,43,0,0,run,3,0,,,0,,,,1st_down
LAC,LV,LAC,32,1,10,1,08,03,0,0,pass,11,0,,,0,,,,1st_down
LAC,LV,LAC,21,1,10,1,07,21,0,0,run,2,0,,,0,,,,
LAC,LV,LAC,19,2,8,1,06,41,0,0,pass,3,0,,,0,,,,
LAC,LV,LAC,16,3,5,1,05,57,0,0,pass,5,0,,,0,,,,1st_down
LAC,LV,LAC,11,1,10,1,05,15,0,0,run,1,0,,,0,,,,
LAC,LV,LAC,10,2,9,1,04,28,6,0,pass,10,7,td_xp_good,,0,,xp,good,td
LAC,LV,LV,72,1,10,1,04,15,7,0,pass,27,0,,,0,,,,1st_down
LAC,LV,LV,45,1,10,1,03,43,7,0,run,1,0,,,0,,,,
LAC,LV,LV,44,2,9,1,03,19,7,0,run,0,0,,,0,,,,
LAC,LV,LV,44,3,9,1,02,34,7,0,pass,-9,0,,,0,,,,
LAC,LV,LV,53,4,18,1,01,54,7,0,punt,0,0,,,0,,,,punt
LAC,LV,LAC,93,1,10,1,01,48,7,0,run,0,0,,,0,,,,
LAC,LV,LAC,93,2,10,1,01,09,7,0,pass,9,0,,,0,,,,
LAC,LV,LAC,84,3,1,1,00,23,7,0,no_play,0,0,,False Start,5,home,,,penalty
LAC,LV,LAC,89,3,6,1,00,13,7,0,run,8,0,,,0,,,,1st_down
LAC,LV,LAC,81,1,10,2,15,00,7,0,run,5,0,,,0,,,,
LAC,LV,LAC,76,2,5,2,14,24,7,0,run,4,0,,,0,,,,
LAC,LV,LAC,72,3,1,2,13,40,7,0,run,3,0,,Face Mask,15,away,,,1st_down
LAC,LV,LAC,54,1,10,2,13,16,7,0,run,4,0,,,0,,,,
LAC,LV,LAC,50,2,6,2,12,34,7,0,run,2,0,,,0,,,,
LAC,LV,LAC,48,3,4,2,11,55,7,0,no_play,0,0,,False Start,6,home,,,penalty
LAC,LV,LAC,54,3,10,2,11,36,7,0,pass,10,0,,,0,,,,1st_down
LAC,LV,LAC,44,1,10,2,11,05,7,0,run,0,0,,Unsportsmanlike Conduct,15,away,,,1st_down
LAC,LV,LAC,29,1,10,2,10,33,7,0,pass,27,0,,,0,,,,1st_down
LAC,LV,LAC,2,1,2,2,09,55,7,0,run,1,0,,,0,,,,
LAC,LV,LAC,1,2,1,2,09,18,7,0,run,-1,0,,,0,,,,
LAC,LV,LAC,2,3,2,2,08,39,7,0,pass,0,0,,,0,,,,turnover_interception
LAC,LV,LV,98,1,10,2,08,35,7,0,run,1,0,,,0,,,,
LAC,LV,LV,97,2,9,2,07,54,7,0,pass,0,0,,,0,,,,turnover_interception
LAC,LV,LAC,27,1,10,2,07,48,7,0,run,4,0,,,0,,,,
LAC,LV,LAC,23,2,6,2,07,23,7,0,pass,0,0,,,0,,,,
LAC,LV,LAC,23,3,6,2,07,18,7,0,pass,5,0,,,0,,,,
LAC,LV,LAC,18,4,1,2,06,37,7,0,run,0,0,,,0,,,,turnover_on_downs
LAC,LV,LV,82,1,10,2,06,32,7,0,pass,3,0,,,0,,,,
LAC,LV,LV,79,2,7,2,05,47,7,0,run,5,0,,,0,,,,
LAC,LV,LV,74,3,2,2,05,04,7,0,pass,16,0,,,0,,,,1st_down
LAC,LV,LV,58,1,10,2,04,39,7,0,run,9,0,,,0,,,,
LAC,LV,LV,49,2,1,2,03,57,7,0,run,5,0,,,0,,,,1st_down
LAC,LV,LV,44,1,10,2,03,19,7,0,run,2,0,,,0,,,,
LAC,LV,LV,42,2,8,2,02,45,7,0,no_play,0,0,,Defensive Pass Interference,13,home,,,1st_down
LAC,LV,LV,29,1,10,2,02,40,7,0,pass,24,0,,,0,,,,1st_down
LAC,LV,LV,5,1,5,2,02,00,7,0,run,-1,0,,,0,,,,
LAC,LV,LV,6,2,6,2,01,54,7,6,pass,6,7,td_xp_good,,0,,xp,good,td
LAC,LV,LAC,66,1,10,2,01,42,7,7,pass,-6,0,,,0,,,,
LAC,LV,LAC,72,2,16,2,01,19,7,7,pass,0,0,,,0,,,,
LAC,LV,LAC,72,3,16,2,01,14,7,7,pass,15,0,,,0,,,,
LAC,LV,LAC,57,4,1,2,00,29,7,7,punt,0,0,,,0,,,,punt
LAC,LV,LV,80,1,10,2,00,20,7,7,qb_kneel,-1,0,,,0,,,,
LAC,LV,LAC,67,1,10,3,14,54,7,7,pass,0,0,,,0,,,,
LAC,LV,LAC,67,2,10,3,14,49,7,7,pass,8,0,,,0,,,,
LAC,LV,LAC,59,3,2,3,14,13,13,7,run,59,7,td_xp_good,,0,,xp,good,td
LAC,LV,LV,65,1,10,3,14,03,14,7,pass,7,0,,,0,,,,
LAC,LV,LV,58,2,3,3,13,24,14,7,run,2,0,,,0,,,,
LAC,LV,LV,56,3,1,3,12,44,14,7,pass,-8,0,,,0,,,,
LAC,LV,LV,64,4,9,3,12,03,14,7,punt,0,0,,,0,,,,punt
LAC,LV,LAC,86,1,10,3,11,56,14,7,run,5,0,,,0,,,,
LAC,LV,LAC,81,2,5,3,11,15,14,7,pass,-3,0,,,0,,,,
LAC,LV,LAC,84,3,8,3,10,30,14,7,pass,-2,0,,,0,,,,
LAC,LV,LAC,86,4,10,3,09,49,14,7,punt,0,0,,,0,,,,punt
LAC,LV,LV,70,1,10,3,09,37,14,7,run,4,0,,,0,,,,
LAC,LV,LV,66,2,6,3,09,01,14,7,run,1,0,,,0,,,,
LAC,LV,LV,65,3,5,3,08,18,14,7,pass,-8,0,,,0,,,,
LAC,LV,LV,73,4,13,3,07,35,14,7,punt,0,0,,,0,,,,punt
LAC,LV,LAC,60,1,10,3,07,25,14,7,run,4,0,,,0,,,,
LAC,LV,LAC,56,2,6,3,06,46,14,7,run,1,0,,,0,,,,
LAC,LV,LAC,55,3,5,3,06,03,14,7,pass,16,0,,,0,,,,1st_down
LAC,LV,LAC,39,1,10,3,05,23,14,7,run,2,0,,,0,,,,
LAC,LV,LAC,37,2,8,3,04,40,14,7,run,22,0,,,0,,,,1st_down
LAC,LV,LAC,15,1,10,3,03,55,14,7,run,3,0,,,0,,,,
LAC,LV,LAC,12,2,7,3,03,11,14,7,run,5,0,,,0,,,,
LAC,LV,LAC,7,3,2,3,02,30,20,7,pass,7,7,td_xp_good,,0,,xp,good,td
LAC,LV,LV,66,1,10,3,02,18,21,7,pass,1,0,,,0,,,,
LAC,LV,LV,65,2,9,3,01,42,21,7,pass,8,0,,,0,,,,
LAC,LV,LV,57,3,1,3,00,58,21,7,pass,0,0,,,0,,,,
LAC,LV,LV,57,4,1,3,00,55,21,7,run,-1,0,,,0,,,,turnover_on_downs
LAC,LV,LAC,42,1,10,3,00,51,21,7,run,-1,0,,,0,,,,
LAC,LV,LAC,43,2,11,3,00,11,21,7,run,5,0,,,0,,,,
LAC,LV,LAC,38,3,6,4,15,00,21,7,pass,0,0,,,0,,,,
LAC,LV,LAC,38,4,6,4,14,54,24,7,field_goal,0,3,fg,,0,,,,fg_made
LAC,LV,LV,65,1,10,4,14,49,24,7,pass,0,0,,,0,,,,
LAC,LV,LV,65,2,10,4,14,45,24,7,pass,11,0,,,0,,,,1st_down
LAC,LV,LV,54,1,10,4,14,07,24,7,pass,8,0,,,0,,,,
LAC,LV,LV,46,2,2,4,13,30,24,7,pass,9,0,,,0,,,,1st_down
LAC,LV,LV,37,1,10,4,13,05,24,7,pass,5,0,,,0,,,,
LAC,LV,LV,32,2,5,4,12,29,24,7,run,-1,0,,,0,,,,
LAC,LV,LV,33,3,6,4,11,49,24,7,pass,11,0,,,0,,,,1st_down
LAC,LV,LV,22,1,10,4,11,09,24,7,pass,5,0,,,0,,,,
LAC,LV,LV,17,2,5,4,10,30,24,7,pass,6,0,,,0,,,,1st_down
LAC,LV,LV,11,1,10,4,09,47,24,7,pass,8,0,,,0,,,,
LAC,LV,LV,3,2,2,4,09,13,24,7,run,-1,0,,,0,,,,
LAC,LV,LV,4,3,3,4,08,36,24,7,no_play,0,0,,Defensive Pass Interference,3,home,,,1st_down
LAC,LV,LV,1,1,1,4,08,32,24,7,run,-5,0,,,0,,,,
LAC,LV,LV,6,2,6,4,07,52,24,13,pass,6,7,td_xp_good,,0,,xp,good,td
LAC,LV,LAC,68,1,10,4,07,44,24,14,run,4,0,,,0,,,,
LAC,LV,LAC,64,2,6,4,06,58,24,14,run,-2,0,,,0,,,,
LAC,LV,LAC,66,3,8,4,06,15,24,14,pass,9,0,,,0,,,,1st_down
LAC,LV,LAC,57,1,10,4,05,32,24,14,run,7,0,,,0,,,,
LAC,LV,LAC,50,2,3,4,04,46,24,14,run,-1,0,,,0,,,,
LAC,LV,LAC,51,3,4,4,04,07,24,14,pass,10,0,,Unsportsmanlike Conduct,15,away,,,1st_down
LAC,LV,LAC,26,1,10,4,03,55,24,14,run,1,0,,,0,,,,
LAC,LV,LAC,25,2,9,4,03,48,24,14,run,7,0,,,0,,,,
LAC,LV,LAC,18,3,2,4,03,06,24,14,pass,5,0,,,0,,,,1st_down
LAC,LV,LAC,13,1,10,4,02,58,24,14,run,2,0,,,0,,,,
LAC,LV,LAC,11,2,8,4,02,53,24,14,run,9,0,,,0,,,,1st_down
LAC,LV,LAC,2,1,2,4,02,06,24,14,run,0,0,,,0,,,,
LAC,LV,LAC,2,2,2,4,02,00,30,14,run,2,7,td_xp_good,,0,,xp,good,td
LAC,LV,LV,66,1,10,4,01,48,31,14,pass,-7,0,,,0,,,,
LAC,LV,LV,73,2,17,4,01,19,31,14,pass,4,0,,,0,,,,
LAC,LV,LV,69,3,13,4,00,55,31,14,pass,0,0,,,0,,,,
LAC,LV,LV,69,4,13,4,00,50,31,14,run,6,0,,,0,,,,turnover_on_downs
LAC,LV,LAC,37,1,10,4,00,45,31,14,qb_kneel,-1,0,,,0,,,,
LAC,LV,LAC,38,2,11,4,00,31,31,14,qb_kneel,-1,0,,,0,,,,
SEA,MIN,MIN,67,1,10,1,14,52,0,0,run,4,0,,,0,,,,
SEA,MIN,MIN,63,2,6,1,14,11,0,0,pass,0,0,,,0,,,,
SEA,MIN,MIN,63,3,6,1,13,30,0,0,no_play,0,0,,Defensive Holding,5,home,,,1st_down
SEA,MIN,MIN,58,1,10,1,13,13,0,0,run,1,0,,,0,,,,
SEA,MIN,MIN,57,2,9,1,12,32,0,0,pass,6,0,,,0,,,,
SEA,MIN,MIN,51,3,3,1,12,00,0,0,pass,-9,0,,,0,,,,
SEA,MIN,MIN,60,4,12,1,11,18,0,0,punt,0,0,,,0,,,,punt
SEA,MIN,SEA,96,1,10,1,11,11,0,0,run,3,0,,,0,,,,
SEA,MIN,SEA,93,2,7,1,10,49,0,0,pass,14,0,,,0,,,,1st_down
SEA,MIN,SEA,79,1,10,1,10,03,0,0,no_play,0,0,,Defensive Offside,5,away,,,penalty
SEA,MIN,SEA,74,1,5,1,09,33,0,0,run,4,0,,,0,,,,
SEA,MIN,SEA,70,2,1,1,08,49,0,0,pass,0,0,,,0,,,,
SEA,MIN,SEA,70,3,1,1,08,41,0,0,run,2,0,,,0,,,,1st_down
SEA,MIN,SEA,68,1,10,1,07,59,0,0,pass,13,0,,,0,,,,1st_down
SEA,MIN,SEA,55,1,10,1,07,32,0,0,pass,0,0,,,0,,,,
SEA,MIN,SEA,55,2,10,1,07,29,0,0,run,-1,0,,,0,,,,
SEA,MIN,SEA,56,3,11,1,06,47,0,0,pass,-13,0,,,0,,,,
SEA,MIN,SEA,69,4,24,1,05,58,0,0,punt,0,0,,,0,,,,punt
SEA,MIN,MIN,87,1,10,1,05,47,0,0,pass,13,0,,,0,,,,1st_down
SEA,MIN,MIN,74,1,10,1,05,07,0,0,run,1,0,,,0,,,,
SEA,MIN,MIN,73,2,9,1,04,26,0,0,pass,0,0,,,0,,,,
SEA,MIN,MIN,73,3,9,1,04,22,0,0,pass,7,0,,,0,,,,
SEA,MIN,MIN,66,4,2,1,03,38,0,0,punt,0,0,,,0,,,,punt
SEA,MIN,SEA,86,1,10,1,03,27,0,0,run,1,0,,,0,,,,
SEA,MIN,SEA,85,2,9,1,02,45,0,0,pass,0,0,,,0,,,,
SEA,MIN,SEA,85,3,9,1,02,42,0,0,pass,0,0,,,0,,,,
SEA,MIN,SEA,85,4,9,1,02,36,0,0,punt,0,0,,Offensive Holding,10,away,,,punt
SEA,MIN,MIN,73,1,10,1,02,28,0,0,pass,0,0,,,0,,,,
SEA,MIN,MIN,73,2,10,1,02,24,0,0,run,2,0,,,0,,,,
SEA,MIN,MIN,71,3,8,1,01,40,0,0,pass,0,0,,,0,,,,
SEA,MIN,MIN,71,4,8,1,01,36,0,0,punt,0,0,,,0,,,,punt
SEA,MIN,SEA,68,1,10,1,01,26,0,0,pass,0,0,,,0,,,,
SEA,MIN,SEA,68,2,10,1,01,18,0,0,run,4,0,,,0,,,,
SEA,MIN,SEA,64,3,6,1,00,37,0,0,pass,11,0,,,0,,,,1st_down
SEA,MIN,SEA,53,1,10,2,15,00,0,0,pass,6,0,,,0,,,,
SEA,MIN,SEA,47,2,4,2,14,18,0,0,pass,-7,0,,,0,,,,
SEA,MIN,SEA,54,3,11,2,13,24,0,0,pass,21,0,,,0,,,,1st_down
SEA,MIN,SEA,33,1,10,2,12,37,0,0,run,7,0,,,0,,,,
SEA,MIN,SEA,26,2,3,2,11,55,0,0,run,6,0,,,0,,,,1st_down
SEA,MIN,SEA,20,1,10,2,11,11,0,0,run,2,0,,,0,,,,
SEA,MIN,SEA,18,2,8,2,10,29,0,0,pass,5,0,,,0,,,,
SEA,MIN,SEA,13,3,3,2,09,55,0,0,run,5,0,,,0,,,,1st_down
SEA,MIN,SEA,8,1,8,2,09,14,0,0,run,0,0,,,0,,,,
SEA,MIN,SEA,8,2,8,2,08,34,0,0,run,-2,0,,,0,,,,
SEA,MIN,SEA,10,3,10,2,07,54,0,0,pass,-5,0,,,0,,,,
SEA,MIN,SEA,15,4,15,2,07,12,3,0,field_goal,0,3,fg,,0,,,,fg_made
SEA,MIN,MIN,71,1,10,2,07,04,3,0,pass,13,0,,,0,,,,1st_down
SEA,MIN,MIN,58,1,10,2,06,20,3,0,pass,0,0,,,0,,,,
SEA,MIN,MIN,58,2,10,2,06,14,3,0,pass,5,0,,,0,,,,
SEA,MIN,MIN,53,3,5,2,05,40,3,0,pass,0,0,,,0,,,,
SEA,MIN,MIN,53,4,5,2,05,33,3,0,punt,0,0,,,0,,,,punt
SEA,MIN,SEA,78,1,10,2,05,26,3,0,pass,-9,0,,,0,,,,turnover_fumble
SEA,MIN,MIN,13,1,10,2,05,21,3,0,run,1,0,,,0,,,,
SEA,MIN,MIN,12,2,9,2,04,44,3,0,pass,3,0,,,0,,,,
